endpoint,latency_ms,status
/api/orders,178.479,200
/api/users,90.423,200
/api/users,47.974,200
/api/health,8.646,200
/api/health,9.164,200
/api/checkout,140.648,200
/api/search,147.452,200
/api/orders,122.053,200
/api/products,38.063,200
/api/users,83.255,200
/api/products,59.747,500
/api/search,141.264,200
/api/health,6.021,200
/api/products,77.945,200
/api/users,58.312,200
/api/health,13.397,200
/api/users,96.836,200
/api/health,9.803,200
/api/health,12.78,200
/api/search,90.994,200
/api/health,7.24,200
/api/search,118.374,200
/api/users,62.939,200
/api/health,9.821,200
/api/health,9.378,200
/api/health,6.244,200
/api/orders,184.922,200
/api/users,95.547,200
/api/checkout,251.984,200
/api/users,51.745,200
/api/products,56.048,200
/api/products,68.296,200
/api/health,8.389,200
/api/health,8.344,200
/api/health,10.438,200
/api/products,56.106,200
/api/health,12.351,200
/api/orders,191.893,200
/api/users,94.865,200
/api/products,72.29,200
/api/orders,99.279,200
/api/search,103.831,200
/api/products,66.337,200
/api/products,79.349,200
/api/products,57.053,200
/api/users,97.136,200
/api/orders,142.854,200
/api/users,85.407,200
/api/products,71.812,200
/api/products,55.325,200
/api/products,72.356,200
/api/users,86.954,200
/api/products,59.539,200
/api/search,185.441,200
/api/products,68.349,200
/api/products,74.557,200
/api/health,12.076,200
/api/products,49.955,200
/api/health,5.659,200
/api/products,87.632,200
/api/checkout,134.75,200
/api/products,35.035,200
/api/search,81.378,200
/api/users,73.813,404
/api/products,57.498,200
/api/products,30.587,200
/api/health,9.064,200
/api/health,9.685,200
/api/search,101.785,200
/api/health,11.803,200
/api/users,75.556,200
/api/products,61.724,200
/api/products,55.393,200
/api/products,78.266,200
/api/products,68.831,200
/api/products,61.977,200
/api/products,82.194,200
/api/orders,117.621,200
/api/search,142.521,200
/api/health,1.664,200
/api/health,9.805,200
/api/health,9.38,200
/api/health,8.46,200
/api/products,40.964,200
/api/products,53.085,200
/api/products,47.011,200
/api/search,159.272,200
/api/health,6.004,200
/api/checkout,312.853,200
/api/health,6.564,200
/api/health,12.925,200
/api/health,10.031,200
/api/orders,149.318,200
/api/users,70.9,200
/api/users,63.51,200
/api/search,105.198,200
/api/orders,100.038,200
/api/users,93.308,200
/api/search,139.066,200
/api/products,50.084,200
/api/health,9.31,200
/api/health,16.293,200
/api/health,12.692,200
/api/products,40.471,200
/api/products,51.593,200
/api/users,90.762,200
/api/orders,149.093,200
/api/checkout,197.614,200
/api/users,50.099,200
/api/health,9.583,200
/api/health,10.709,200
/api/products,60.425,200
/api/products,42.993,200
/api/health,5.247,200
/api/search,79.402,200
/api/health,8.545,200
/api/products,49.999,404
/api/products,52.256,200
/api/products,59.114,200
/api/health,10.398,200
/api/health,6.05,200
/api/checkout,196.052,200
/api/products,57.544,200
/api/products,47.638,200
/api/health,12.134,200
/api/products,51.87,200
/api/orders,148.767,500
/api/users,65.418,200
/api/orders,145.473,200
/api/search,79.08,200
/api/products,85.911,200
/api/health,8.322,200
/api/health,9.058,200
/api/products,61.417,200
/api/products,58.681,200
/api/health,7.015,200
/api/products,69.964,200
/api/health,14.843,200
/api/products,33.354,404
/api/products,91.151,200
/api/health,9.485,200
/api/products,41.109,200
/api/users,85.354,200
/api/search,110.065,200
/api/products,91.603,200
/api/orders,80.491,200
/api/search,145.675,200
/api/health,7.802,200
/api/users,89.431,200
/api/users,93.81,200
/api/health,16.399,200
/api/users,82.765,200
/api/health,6.559,200
/api/health,9.837,200
/api/search,180.261,200
/api/users,95.203,200
/api/products,78.977,200
/api/health,8.015,200
/api/health,7.389,200
/api/orders,151.177,200
/api/health,9.003,200
/api/products,43.896,200
/api/health,15.346,200
/api/products,71.534,200
/api/search,104.975,200
/api/health,6.162,200
/api/products,63.64,200
/api/users,77.721,200
/api/health,13.766,200
/api/health,8.945,200
/api/health,12.231,200
/api/products,28.725,200
/api/products,58.291,200
/api/products,65.898,200
/api/health,7.264,200
/api/health,6.409,200
/api/health,9.983,200
/api/orders,165.539,200
/api/orders,143.442,200
/api/users,66.435,200
/api/products,74.061,200
/api/checkout,148.988,200
/api/products,74.703,200
/api/orders,159.544,200
/api/users,81.443,200
/api/users,106.554,200
/api/checkout,140.781,200
/api/health,14.471,200
/api/search,171.95,200
/api/users,88.931,200
/api/health,4.012,200
/api/orders,129.34,200
/api/health,11.393,200
/api/checkout,296.382,404
/api/users,95.556,200
/api/health,10.729,200
/api/users,57.791,200
/api/products,45.459,200
/api/products,86.29,200
/api/products,50.536,200
/api/search,144.157,200
/api/search,164.638,200
/api/search,154.773,200
/api/products,54.033,200
/api/health,10.011,200
/api/health,10.336,200
/api/checkout,171.74,500
/api/products,51.347,200
/api/health,10.716,200
/api/products,53.502,200
/api/users,43.372,200
/api/health,5.636,200
/api/checkout,6197.08,200
/api/users,55.669,200
/api/orders,162.912,200
/api/products,49.856,200
/api/products,92.38,200
/api/search,111.24,200
/api/search,126.292,500
/api/checkout,5098.742,200
/api/health,6.616,200
/api/checkout,4221.944,200
/api/health,10.095,200
/api/users,84.688,200
/api/search,126.206,200
/api/products,54.042,200
/api/checkout,110.113,200
/api/orders,162.376,200
/api/health,6.635,200
/api/health,8.069,200
/api/health,7.11,200
/api/health,12.65,200
/api/products,45.271,200
/api/search,128.8,200
/api/products,62.183,200
/api/checkout,247.104,200
/api/health,7.312,200
/api/products,66.903,200
/api/products,59.701,200
/api/search,108.818,200
/api/products,82.101,200
/api/checkout,198.954,200
/api/users,70.274,200
/api/search,113.21,200
/api/orders,155.597,200
/api/products,67.28,200
/api/orders,124.42,200
/api/products,51.35,200
/api/products,64.916,200
/api/users,88.606,200
/api/orders,139.564,200
/api/products,62.429,200
/api/products,74.315,200
/api/orders,107.132,200
/api/orders,122.877,200
/api/health,12.972,200
/api/checkout,250.77,200
/api/products,64.641,200
/api/health,7.043,200
/api/products,46.428,200
/api/search,76.555,200
/api/users,84.654,200
/api/orders,94.093,200
/api/search,86.517,200
/api/health,7.582,200
/api/products,45.742,200
/api/health,8.712,200
/api/products,64.361,200
/api/users,75.213,200
/api/orders,188.953,200
/api/search,135.935,200
/api/search,61.201,404
/api/search,151.436,200
/api/orders,266.57,200
/api/users,96.888,200
/api/users,81.063,200
/api/health,12.155,200
/api/users,97.429,200
/api/products,66.593,200
/api/products,68.117,200
/api/orders,193.968,200
/api/products,70.134,200
/api/products,72.531,200
/api/users,40.979,200
/api/products,70.329,200
/api/health,13.946,200
/api/search,133.652,200
/api/health,12.272,200
/api/products,47.598,200
/api/products,38.38,200
/api/orders,145.894,200
/api/checkout,155.747,200
/api/health,10.154,200
/api/health,11.641,200
/api/health,14.1,200
/api/health,12.605,200
/api/products,51.219,200
/api/orders,124.865,200
/api/users,85.782,200
/api/products,87.331,200
/api/health,7.843,200
/api/health,10.308,200
/api/health,10.921,200
/api/products,51.964,200
/api/products,44.52,200
/api/products,47.527,404
/api/health,11.932,200
/api/health,7.824,200
/api/products,90.31,200
/api/health,10.723,200
/api/users,65.907,200
/api/health,17.338,200
/api/health,10.175,200
/api/users,79.001,500
/api/orders,122.152,200
/api/users,102.579,200
/api/search,194.263,200
/api/orders,169.949,200
/api/health,11.82,200
/api/products,58.169,200
/api/health,9.197,200
/api/health,10.97,200
/api/orders,137.393,200
/api/search,133.639,200
/api/checkout,272.025,200
/api/search,97.538,200
/api/users,54.252,200
/api/orders,144.229,200
/api/products,53.294,200
/api/health,5.882,200
/api/users,78.924,200
/api/checkout,117.314,500
/api/orders,170.323,200
/api/health,17.716,200
/api/search,132.571,200
/api/products,40.906,200
/api/orders,87.318,200
/api/search,100.435,200
/api/checkout,111.965,200
/api/health,10.875,200
/api/health,14.353,200
/api/users,56.225,200
/api/search,105.671,200
/api/health,9.481,200
/api/products,28.512,200
/api/search,139.24,200
/api/users,114.473,200
/api/products,61.013,200
/api/products,32.856,200
/api/orders,89.973,200
/api/orders,187.711,200
/api/users,106.12,200
/api/users,49.323,404
/api/health,8.995,200
/api/search,165.071,200
/api/products,55.062,200
/api/search,120.099,200
/api/search,120.952,200
/api/health,7.896,200
/api/products,57.654,200
/api/health,12.386,200
/api/health,13.445,200
/api/products,72.648,200
/api/users,87.375,200
/api/search,80.694,200
/api/orders,143.184,500
/api/orders,141.849,200
/api/search,134.505,200
/api/search,161.873,200
/api/products,53.004,200
/api/products,75.685,200
/api/health,13.475,200
/api/orders,105.143,200
/api/users,84.565,200
/api/health,11.988,200
/api/checkout,6022.935,200
/api/health,11.169,200
/api/search,112.785,200
/api/health,11.523,200
/api/health,12.814,200
/api/checkout,172.843,200
/api/health,13.565,200
/api/products,49.754,200
/api/users,60.758,200
/api/products,77.224,200
/api/search,161.9,200
/api/health,6.536,200
/api/orders,173.096,200
/api/search,126.096,200
/api/products,76.506,200
/api/products,59.615,200
/api/products,84.411,200
/api/search,142.317,500
/api/products,75.79,200
/api/search,114.369,200
/api/products,40.167,200
/api/search,93.136,200
/api/search,173.946,200
/api/checkout,153.131,200
/api/users,60.698,200
/api/checkout,138.921,200
/api/products,63.67,200
/api/search,120.831,500
/api/search,116.013,200
/api/products,47.586,200
/api/health,14.43,200
/api/health,6.74,200
/api/health,7.792,200
/api/users,87.995,200
/api/search,110.273,200
/api/health,10.524,200
/api/users,60.263,200
/api/users,94.75,200
/api/products,82.519,200
/api/products,29.329,200
/api/checkout,273.637,200
/api/orders,156.482,200
/api/orders,141.293,500
/api/checkout,86.609,200
/api/health,10.133,200
/api/health,5.497,200
/api/users,72.125,200
/api/products,42.456,200
/api/health,13.354,200
/api/search,123.821,200
/api/checkout,58.551,200
/api/health,9.736,200
/api/search,112.185,200
/api/users,119.02,200
/api/health,9.89,200
/api/products,51.944,200
/api/health,7.851,200
/api/products,74.939,200
/api/search,120.534,200
/api/orders,137.506,200
/api/health,5.549,200
/api/search,120.473,200
/api/checkout,4644.769,200
/api/users,84.643,200
/api/checkout,263.585,200
/api/products,74.809,200
/api/health,4.544,200
/api/health,14.277,200
/api/health,6.541,200
/api/health,8.306,200
/api/orders,151.862,200
/api/search,144.342,200
/api/health,9.94,200
/api/health,8.456,200
/api/search,114.157,200
/api/health,6.324,200
/api/users,62.969,200
/api/health,5.732,200
/api/checkout,180.044,200
/api/search,128.639,200
/api/users,67.758,500
/api/products,63.527,200
/api/health,11.071,200
/api/products,63.407,200
/api/health,10.609,200
/api/search,127.522,200
/api/search,140.908,200
/api/orders,91.155,200
/api/checkout,5104.985,500
/api/health,13.304,200
/api/users,83.665,200
/api/products,62.695,200
/api/orders,131.779,200
/api/health,13.404,200
/api/health,9.295,200
/api/health,12.66,200
/api/users,72.108,200
/api/search,90.39,200
/api/health,13.332,200
/api/users,28.667,200
/api/orders,162.553,200
/api/users,76.408,200
/api/users,84.4,200
/api/users,81.812,200
/api/products,83.635,200
/api/health,9.966,200
/api/products,51.499,200
/api/checkout,146.034,500
/api/checkout,277.031,200
/api/search,162.014,200
/api/checkout,211.248,200
/api/search,122.868,200
/api/products,41.034,200
/api/checkout,268.476,200
/api/health,7.749,200
/api/checkout,133.872,200
/api/products,37.167,200
/api/products,65.107,200
/api/health,8.761,200
/api/orders,180.474,200
/api/users,59.2,200
/api/health,10.5,200
/api/orders,138.776,200
/api/checkout,296.053,200
/api/products,82.94,200
/api/search,160.733,200
/api/health,11.631,200
/api/products,79.927,200
/api/health,12.194,200
/api/products,58.878,200
/api/search,111.469,200
/api/checkout,272.34,200
/api/health,15.143,200
/api/orders,90.316,200
/api/orders,197.656,200
/api/products,45.065,200
/api/users,66.052,200
/api/orders,193.114,200
/api/products,95.397,200
/api/products,42.925,200
/api/orders,128.608,200
/api/products,54.906,200
/api/checkout,204.235,200
/api/products,33.975,200
/api/health,12.276,200
/api/health,8.011,200
/api/products,71.286,200
/api/products,48.236,200
/api/products,40.18,200
/api/health,15.307,200
/api/products,36.434,200
/api/health,8.307,200
/api/products,60.67,200
/api/checkout,221.013,200
/api/products,48.808,200
/api/search,143.02,200
/api/search,136.685,200
/api/checkout,148.999,200
/api/products,81.993,200
/api/orders,96.128,200
/api/health,9.901,200
/api/products,60.59,200
/api/health,6.46,200
/api/health,14.936,200
/api/health,6.395,200
/api/health,15.444,200
/api/checkout,272.705,200
/api/products,73.08,200
/api/health,15.995,200
/api/products,78.111,200
/api/orders,40.013,200
/api/checkout,176.799,200
/api/health,7.044,200
/api/search,52.689,200
/api/health,7.563,200
/api/checkout,233.562,500
/api/health,8.565,404
/api/users,51.058,200
/api/products,78.568,200
/api/orders,204.554,200
/api/health,13.767,200
/api/products,58.054,200
/api/products,77.677,200
/api/search,80.169,500
/api/health,16.862,200
/api/products,32.148,200
/api/users,63.135,200
/api/users,70.564,500
/api/search,109.986,200
/api/products,54.358,200
/api/users,84.584,200
/api/search,140.242,200
/api/search,128.952,200
/api/products,77.684,200
/api/health,6.89,200
/api/products,62.989,200
/api/health,13.078,200
/api/products,47.02,200
/api/products,72.534,200
/api/health,9.242,200
/api/health,9.841,200
/api/health,3.533,200
/api/health,11.977,200
/api/products,55.894,200
/api/checkout,226.482,200
/api/health,12.592,200
/api/orders,163.198,200
/api/search,116.47,200
/api/orders,102.952,200
/api/health,13.862,200
/api/users,86.751,200
/api/health,3.527,200
/api/health,11.338,200
/api/search,64.112,500
/api/health,12.896,200
/api/checkout,5177.292,500
/api/users,112.085,200
/api/health,12.348,200
/api/users,78.617,200
/api/checkout,83.162,200
/api/users,81.087,200
/api/health,15.143,200
/api/products,90.199,200
/api/products,96.874,200
/api/products,63.116,200
/api/health,13.68,200
/api/health,9.752,200
/api/products,87.619,200
/api/products,55.599,200
/api/health,6.059,200
/api/users,94.225,200
/api/health,12.764,200
/api/products,69.581,200
/api/users,74.275,200
/api/users,70.846,200
/api/health,8.447,200
/api/orders,176.849,200
/api/health,11.717,200
/api/orders,98.186,200
/api/products,79.299,200
/api/products,53.842,200
/api/users,86.24,200
/api/health,15.845,200
/api/health,15.118,200
/api/products,67.047,200
/api/products,81.464,200
/api/users,83.204,200
/api/products,70.59,200
/api/health,5.053,200
/api/products,69.599,200
/api/health,9.888,200
/api/users,108.15,200
/api/users,65.495,200
/api/products,48.353,200
/api/health,17.694,200
/api/health,14.84,200
/api/orders,199.137,200
/api/products,59.866,200
/api/products,57.357,200
/api/health,8.09,200
/api/products,64.303,200
/api/search,90.331,200
/api/products,68.2,200
/api/health,7.773,200
/api/health,5.818,200
/api/users,92.32,200
/api/orders,218.398,200
/api/health,10.922,200
/api/products,53.232,200
/api/search,110.371,200
/api/products,81.149,404
/api/health,14.113,200
/api/products,48.739,200
/api/search,111.652,200
/api/health,10.86,200
/api/search,168.981,200
/api/health,7.022,200
/api/users,78.115,200
/api/health,11.409,200
/api/health,10.61,200
/api/orders,143.879,200
/api/health,12.113,200
/api/products,31.574,200
/api/health,8.213,200
/api/search,134.96,200
/api/health,9.678,200
/api/orders,213.618,200
/api/products,58.939,200
/api/search,133.454,200
/api/products,70.977,200
/api/health,9.898,200
/api/orders,145.802,200
/api/search,121.086,200
/api/health,11.867,200
/api/search,147.8,200
/api/users,113.019,500
/api/health,9.986,200
/api/products,58.376,200
/api/health,4.385,200
/api/health,10.961,200
/api/health,9.213,200
/api/products,57.301,200
/api/users,92.383,200
/api/search,92.556,200
/api/orders,152.931,200
/api/health,11.709,200
/api/users,66.381,200
/api/users,79.483,500
/api/products,49.583,200
/api/health,10.533,200
/api/products,68.133,200
/api/products,58.372,200
/api/health,14.495,200
/api/search,146.207,200
/api/products,50.024,200
/api/health,11.833,200
/api/orders,119.02,200
/api/checkout,234.837,200
/api/users,72.204,200
/api/search,171.702,200
/api/search,124.586,200
/api/health,7.375,200
/api/products,49.922,200
/api/users,110.225,200
/api/products,60.108,200
/api/users,74.136,200
/api/health,8.612,200
/api/checkout,40.987,200
/api/search,144.784,200
/api/products,81.54,200
/api/products,66.005,200
/api/products,32.347,200
/api/products,45.253,200
/api/search,119.212,200
